airline_code,airline_name,flight_number,origin_airport,origin_city,origin_country,origin_region,origin_latitude,origin_longitude,destination_airport,destination_city,destination_country,destination_region,destination_latitude,destination_longitude,distance_km,seats,aircraft_type,codeshare,stops,flight_date,flight_year,flight_month,flight_quarter
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B9354,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,1372.89,126,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B7407,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,1464.06,138,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B9976,MRV,Mineralnye Vody,Russia,Other,44.225101470947266,43.08190155029297,ASF,Astrakhan,Russia,Other,46.2832984924,48.0063018799,448.16,115,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B7164,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,892.38,164,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B593,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,GYD,Baku,Azerbaijan,Other,40.467498779296875,50.04669952392578,1685.43,208,CR2,0,0,2024-11-01,2024,11,4
